,Stocks,Bonds,Gold
2018-06-11,510492032.0,1754442.0,218777.0
2018-06-12,541699840.0,1881771.0,244815.0
2018-06-13,665243840.0,1568854.0,275929.0
2018-06-14,637381760.0,3986504.0,356803.0
2018-06-15,1643960064.0,1858755.0,555061.0
2018-06-16,1643960064.0,1858755.0,555061.0
2018-06-17,1643960064.0,1858755.0,555061.0
2018-06-18,577861760.0,3569958.0,202332.0
2018-06-19,644350976.0,2814047.0,300092.0
2018-06-20,547882112.0,2137862.0,250370.0
2018-06-21,543930368.0,2741007.0,294961.0
2018-06-22,1089844992.0,1535458.0,197360.0
2018-06-23,1089844992.0,1535458.0,197360.0
2018-06-24,1089844992.0,1535458.0,197360.0
2018-06-25,662570304.0,4631909.0,211482.0
2018-06-26,586084352.0,1699058.0,261689.0
2018-06-27,588676800.0,1792572.0,270266.0
2018-06-28,539312192.0,1288043.0,254811.0
2018-06-29,685339776.0,1443038.0,241356.0
2018-06-30,685339776.0,1443038.0,241356.0
2018-07-01,685339776.0,1443038.0,241356.0
2018-07-02,499361024.0,1827009.0,302644.0
2018-07-03,336033504.0,1138271.0,326478.0
2018-07-04,336033504.0,1138271.0,326478.0
2018-07-05,516109696.0,2020998.0,430054.0
2018-07-06,464756544.0,1351311.0,218237.0
2018-07-07,464756544.0,1351311.0,218237.0
2018-07-08,464756544.0,1351311.0,218237.0
2018-07-09,486476608.0,1579351.0,281444.0
2018-07-10,454090880.0,1685892.0,309464.0
2018-07-11,465278688.0,3804913.0,366580.0
2018-07-12,495510752.0,1834341.0,266731.0
2018-07-13,455567200.0,4131408.0,312917.0
2018-07-14,455567200.0,4131408.0,312917.0
2018-07-15,455567200.0,4131408.0,312917.0
2018-07-16,498361696.0,1712671.0,207434.0
2018-07-17,479778208.0,2467866.0,357866.0
2018-07-18,484911968.0,2214800.0,326249.0
2018-07-19,507386688.0,2019199.0,523818.0
2018-07-20,594490816.0,1631276.0,425746.0
2018-07-21,594490816.0,1631276.0,425746.0
2018-07-22,594490816.0,1631276.0,425746.0
2018-07-23,464098592.0,1448051.0,422470.0
2018-07-24,525043936.0,1837662.0,378897.0
2018-07-25,574458880.0,2105472.0,342833.0
2018-07-26,633260032.0,2105472.0,415719.0
2018-07-27,552498944.0,1396769.0,431382.0
2018-07-28,552498944.0,1396769.0,431382.0
2018-07-29,552498944.0,1396769.0,431382.0
2018-07-30,533145056.0,2146365.0,271529.0
2018-07-31,722981440.0,3376814.0,312677.0
2018-08-01,553483648.0,3207198.0,229436.0
2018-08-02,508759616.0,2852068.0,246226.0
2018-08-03,472003456.0,2744600.0,289008.0
2018-08-04,472003456.0,2744600.0,289008.0
2018-08-05,472003456.0,2744600.0,289008.0
2018-08-06,445464096.0,2109220.0,205992.0
2018-08-07,455622208.0,1909880.0,214247.0
2018-08-08,391622432.0,2126929.0,274592.0
2018-08-09,404265120.0,2635551.0,239176.0
2018-08-10,486996448.0,2444270.0,339905.0
2018-08-11,486996448.0,2444270.0,339905.0
2018-08-12,486996448.0,2444270.0,339905.0
2018-08-13,465078656.0,3356037.0,389854.0
2018-08-14,428267008.0,2725441.0,249187.0
2018-08-15,527499040.0,3088439.0,391898.0
2018-08-16,481917536.0,2253998.0,373218.0
2018-08-17,532721408.0,1030489.0,262651.0
2018-08-18,532721408.0,1030489.0,262651.0
2018-08-19,532721408.0,1030489.0,262651.0
2018-08-20,418866304.0,2503307.0,212617.0
2018-08-21,482188640.0,1906288.0,224922.0
2018-08-22,367247456.0,2050154.0,243905.0
2018-08-23,422539616.0,1465374.0,240108.0
2018-08-24,425807424.0,1867799.0,306755.0
2018-08-25,425807424.0,1867799.0,306755.0
2018-08-26,425807424.0,1867799.0,306755.0
2018-08-27,529573888.0,2369398.0,214542.0
2018-08-28,440029280.0,2404734.0,298895.0
2018-08-29,443529408.0,1579109.0,255606.0
2018-08-30,413676224.0,1171462.0,298859.0
2018-08-31,582307200.0,2923417.0,272536.0
2018-09-01,582307200.0,2923417.0,272536.0
2018-09-02,582307200.0,2923417.0,272536.0
2018-09-03,582307200.0,2923417.0,272536.0
2018-09-04,521852576.0,2424090.0,438167.0
2018-09-05,611398528.0,2582922.0,219329.0
2018-09-06,531748064.0,2154167.0,304221.0
2018-09-07,519383136.0,2505328.0,299631.0
2018-09-08,519383136.0,2505328.0,299631.0
2018-09-09,519383136.0,2505328.0,299631.0
2018-09-10,488437312.0,1478578.0,224200.0
2018-09-11,475957248.0,1511434.0,274986.0
2018-09-12,526533856.0,1099055.0,314311.0
2018-09-13,534354304.0,1740587.0,324141.0
2018-09-14,474830048.0,3227172.0,294348.0
2018-09-15,474830048.0,3227172.0,294348.0
2018-09-16,474830048.0,3227172.0,294348.0
2018-09-17,491583104.0,2398366.0,217892.0
2018-09-18,491829920.0,2528432.0,236002.0
2018-09-19,511855968.0,1987939.0,243913.0
2018-09-20,556556352.0,2320065.0,252085.0
2018-09-21,1951071872.0,1767689.0,357928.0
2018-09-22,1951071872.0,1767689.0,357928.0
2018-09-23,1951071872.0,1767689.0,357928.0
2018-09-24,578856000.0,2944207.0,228334.0
2018-09-25,557812928.0,1714766.0,216204.0
2018-09-26,570460224.0,1848940.0,366195.0
2018-09-27,492445984.0,1388172.0,368818.0
2018-09-28,641992704.0,2602783.0,314938.0
2018-09-29,641992704.0,2602783.0,314938.0
2018-09-30,641992704.0,2602783.0,314938.0
2018-10-01,543444736.0,2874755.0,228442.0
2018-10-02,536960128.0,2616974.0,373035.0
2018-10-03,557311872.0,2317610.0,259607.0
2018-10-04,537540096.0,3245376.0,306795.0
2018-10-05,564482816.0,2316251.0,269720.0
2018-10-06,564482816.0,2316251.0,269720.0
2018-10-07,564482816.0,2316251.0,269720.0
2018-10-08,546183424.0,1899455.0,331637.0
2018-10-09,534942624.0,4305020.0,251926.0
2018-10-10,777965568.0,2834205.0,262811.0
2018-10-11,885777024.0,3269799.0,559277.0
2018-10-12,726620992.0,2383320.0,330241.0
2018-10-13,726620992.0,2383320.0,330241.0
2018-10-14,726620992.0,2383320.0,330241.0
2018-10-15,554540800.0,2093223.0,298885.0
2018-10-16,545449024.0,2384676.0,246970.0
2018-10-17,559161856.0,1891251.0,240276.0
2018-10-18,584156032.0,1694126.0,249585.0
2018-10-19,710204224.0,1729509.0,195373.0
2018-10-20,710204224.0,1729509.0,195373.0
2018-10-21,710204224.0,1729509.0,195373.0
2018-10-22,552132465.0,1531355.0,201367.0
2018-10-23,695059367.0,1948697.0,295336.0
2018-10-24,815395463.0,1627682.0,216182.0
2018-10-25,767958462.0,1995783.0,276127.0
2018-10-26,870121014.0,2240974.0,326122.0
2018-10-27,870121014.0,2240974.0,326122.0
2018-10-28,870121014.0,2240974.0,326122.0
2018-10-29,778263648.0,1914881.0,241201.0
2018-10-30,888192193.0,2565244.0,232751.0
2018-10-31,910799476.0,6252492.0,276577.0
2018-11-01,700345393.0,3802945.0,346447.0
2018-11-02,742531163.0,2034711.0,270938.0
2018-11-03,742531163.0,2034711.0,270938.0
2018-11-04,742531163.0,2034711.0,270938.0
2018-11-05,599359660.0,1868156.0,174806.0
2018-11-06,549022195.0,2034764.0,215941.0
2018-11-07,614189081.0,2687023.0,288668.0
2018-11-08,571440204.0,2244198.0,281764.0
2018-11-09,659956477.0,1705634.0,378946.0
2018-11-10,659956477.0,1705634.0,378946.0
2018-11-11,659956477.0,1705634.0,378946.0
2018-11-12,630070307.0,1072541.0,241873.0
2018-11-13,610281337.0,2749531.0,303230.0
2018-11-14,704285465.0,2919611.0,305266.0
2018-11-15,695330012.0,2570545.0,283648.0
2018-11-16,838188083.0,1820273.0,280844.0
2018-11-17,838188083.0,1820273.0,280844.0
2018-11-18,838188083.0,1820273.0,280844.0
2018-11-19,688894394.0,2508311.0,242827.0
2018-11-20,760763750.0,1900672.0,307259.0
2018-11-21,552735153.0,3890547.0,286488.0
2018-11-22,552735153.0,3890547.0,286488.0
2018-11-23,291401125.0,647682.0,307495.0
2018-11-24,291401125.0,647682.0,307495.0
2018-11-25,291401125.0,647682.0,307495.0
2018-11-26,608988820.0,1528052.0,420848.0
2018-11-27,550959355.0,2575861.0,453236.0
2018-11-28,666839589.0,2228520.0,474564.0
2018-11-29,523646403.0,2407834.0,307917.0
2018-11-30,1047664163.0,2192072.0,178233.0
2018-12-01,1047664163.0,2192072.0,178233.0
2018-12-02,1047664163.0,2192072.0,178233.0
2018-12-03,744605200.0,2193086.0,253846.0
2018-12-04,851039439.0,3212821.0,229098.0
2018-12-05,,,114446.0
2018-12-06,915372571.0,4459059.0,259273.0
2018-12-07,733845511.0,3815650.0,240931.0
2018-12-08,733845511.0,3815650.0,240931.0
2018-12-09,733845511.0,3815650.0,240931.0
2018-12-10,684878106.0,2718958.0,214583.0
2018-12-11,600208705.0,4167742.0,198553.0
2018-12-12,671626902.0,2669127.0,167531.0
2018-12-13,620983881.0,2594184.0,166706.0
2018-12-14,705439559.0,3499424.0,201350.0
2018-12-15,705439559.0,3499424.0,201350.0
2018-12-16,705439559.0,3499424.0,201350.0
2018-12-17,819097979.0,2931673.0,175708.0
2018-12-18,763897033.0,3218868.0,188508.0
2018-12-19,932514446.0,3125398.0,284131.0
2018-12-20,1047090599.0,3459762.0,334395.0
2018-12-21,2284643404.0,4527574.0,221084.0
2018-12-22,2284643404.0,4527574.0,221084.0
2018-12-23,2284643404.0,4527574.0,221084.0
2018-12-24,492144152.0,6031012.0,145164.0
2018-12-25,492144152.0,6031012.0,145164.0
2018-12-26,785822352.0,5912449.0,215371.0
2018-12-27,754927749.0,2751784.0,222137.0
2018-12-28,,3495090.0,164969.0
